x_val,y_val,pitch,yaw,val,time2,-27,0,0,0.0507335,1493580695
2,-27,0,0,0.0507335,1493580695
2,-27,0,0,0.0507335,1493580695
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
2,-27,0,0,0.0507335,1493580696
3,-27,0,0,0.0508691,1493580696
3,-27,0,0,0.0508691,1493580696
3,-27,0,0,0.0508691,1493580696
3,-27,0,0,0.0508691,1493580696
3,-27,0,0,0.0508691,1493580697
3,-27,0,0,0.0508691,1493580697
3,-27,0,0,0.0508691,1493580697
3,-27,0,0,0.0508691,1493580697
3,-27,0,0,0.0508691,1493580697
3,-27,0,0,0.0508691,1493580697
3,-27,0,0,0.0508691,1493580697
4,-26,0,0,0.0473785,1493580697
4,-26,0,0,0.0473785,1493580697
4,-25,0,0,0.0438368,1493580697
4,-25,0,0,0.0438368,1493580697
4,-25,0,0,0.0438368,1493580697
3,-26,0,0,0.0471886,1493580697
3,-26,0,0,0.0471886,1493580697
2,-26,0,0,0.0470529,1493580697
0,-25,0,0,0.0434028,1493580697
0,-26,0,0,0.0469444,1493580697
-6,-25,0,0,0.0443793,1493580697
-12,-24,0,0,0.0439062,1493580697
-15,-25,0,0,0.0495063,1493580697
-16,-26,0,0,0.0538889,1493580697
-23,-25,0,0,0.0577528,1493580697
-25,-25,0,0,0.060357,1493580697
-25,-25,0,0,0.060357,1493580697
-25,-25,0,0,0.060357,1493580697
-25,-25,0,0,0.060357,1493580697
-25,-24,0,0,0.0569542,1493580697
-26,-24,0,0,0.0583377,1493580697
-27,-21,0,0,0.0504004,1493580697
-27,-19,0,0,0.0448448,1493580697
-25,-19,0,0,0.0420237,1493580697
-25,-19,0,0,0.0420237,1493580697
-23,-18,0,0,0.03685,1493580698
-21,-14,0,0,0.025574,1493580698
-20,-10,0,0,0.0177951,1493580698
-19,-4,0,0,0.0109039,1493580698
-20,5,0,0,0.0125868,1493580698
-21,12,0,0,0.0219629,1493580698
-22,15,0,0,0.0287543,1493580698
