x_val,y_val,pitch,yaw,val,time30,30,0,0,0.0869141,0,1493603283
30,30,0,0,0.0869141,0,1493603283
29,31,0,0,0.0895497,0,1493603283
29,30,0,0,0.0853136,0,1493603283
29,30,0,0,0.0853136,0,1493603283
29,30,0,0,0.0853136,0,1493603283
28,30,0,0,0.0837674,0,1493603283
27,30,0,0,0.0822754,0,1493603283
27,30,0,0,0.0822754,0,1493603283
26,30,0,0,0.0808377,0,1493603283
27,30,0,0,0.0822754,0,1493603283
27,30,0,0,0.0822754,0,1493603283
27,30,0,0,0.0822754,0,1493603283
27,30,0,0,0.0822754,0,1493603283
27,31,0,0,0.0865115,0,1493603283
27,31,0,0,0.0865115,0,1493603283
25,31,0,0,0.0836903,0,1493603283
25,31,0,0,0.0836903,0,1493603283
21,32,0,0,0.083074,0,1493603283
18,32,0,0,0.0799002,0,1493603283
18,33,0,0,0.0844141,0,1493603283
18,33,0,0,0.0844141,0,1493603283
18,34,0,0,0.0890668,0,1493603283
18,34,0,0,0.0890668,0,1493603283
18,35,0,0,0.0938585,0,1493603283
17,36,0,0,0.0978396,0,1493603283
16,35,0,0,0.0920139,0,1493603283
16,35,0,0,0.0920139,0,1493603284
14,36,0,0,0.0953168,0,1493603284
12,36,0,0,0.0939063,0,1493603284
10,36,0,0,0.0927127,0,1493603284
9,36,0,0,0.0921973,0,1493603284
8,37,0,0,0.0968056,0,1493603284
8,37,0,0,0.0968056,0,1493603284
8,37,0,0,0.0968056,0,1493603284
7,37,0,0,0.0963987,0,1493603284
7,37,0,0,0.0963987,0,1493603284
6,36,0,0,0.0909766,0,1493603284
5,36,0,0,0.0906782,0,1493603284
3,35,0,0,0.0853136,0,1493603284
3,35,0,0,0.0853136,0,1493603284
2,35,0,0,0.085178,0,1493603284
0,36,0,0,0.09,0,1493603284
0,36,0,0,0.09,0,1493603284
0,37,0,0,0.0950694,0,1493603284
0,37,0,0,0.0950694,0,1493603284
2,38,0,0,0.100386,0,1493603284
4,37,0,0,0.0955035,0,1493603284
6,36,0,0,0.0909766,0,1493603284
6,36,0,0,0.0909766,0,1493603284
7,36,0,0,0.0913292,0,1493603284
7,37,0,0,0.0963987,0,1493603284
6,37,0,0,0.096046,0,1493603284
6,37,0,0,0.096046,0,1493603284
5,37,0,0,0.0957476,0,1493603284
4,37,0,0,0.0955035,0,1493603284
3,38,0,0,0.100522,0,1493603284
3,38,0,0,0.100522,0,1493603284
2,38,0,0,0.100386,0,1493603284
2,38,0,0,0.100386,0,1493603284
1,38,0,0,0.100305,0,1493603284
1,38,0,0,0.100305,0,1493603284
0,37,0,0,0.0950694,0,1493603284
-1,37,0,0,0.0950966,0,1493603284
-3,36,0,0,0.0902441,0,1493603284
-3,36,0,0,0.0902441,0,1493603284
-4,36,0,0,0.090434,0,1493603285
-5,36,0,0,0.0906782,0,1493603285
-5,36,0,0,0.0906782,0,1493603285
-1,36,0,0,0.0900271,0,1493603285
14,36,0,0,0.0953168,0,1493603285
40,45,0,0,0.184028,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
47,32,0,0,0.131034,0,1493603285
8,17,0,0,0.0218056,0,1493603285
8,17,0,0,0.0218056,0,1493603285
-18,25,0,0,0.0521918,0,1493603285
-36,29,0,0,0.093559,0,1493603285
-37,31,0,0,0.103873,0,1493603285
-25,32,0,0,0.0880653,0,1493603285
-10,33,0,0,0.0783377,0,1493603285
-1,32,0,0,0.0711382,0,1493603285
1,31,0,0,0.0667632,0,1493603285
1,31,0,0,0.0667632,0,1493603285
0,30,0,0,0.0625,0,1493603285
-8,29,0,0,0.0601389,0,1493603285
-12,28,0,0,0.0583507,0,1493603285
-12,28,0,0,0.0583507,0,1493603285
-15,28,0,0,0.060548,0,1493603285
-17,28,0,0,0.0622841,0,1493603285
-16,28,0,0,0.0613889,0,1493603285
-15,27,0,0,0.0567285,0,1493603286
-13,27,0,0,0.0552094,0,1493603286
-13,27,0,0,0.0552094,0,1493603286
-13,27,0,0,0.0552094,0,1493603286
