x_val,y_val,pitch,yaw,val,time23,-57,0,0,0.239975,1493580971
23,-57,0,0,0.239975,1493580971
23,-57,0,0,0.239975,1493580971
23,-57,0,0,0.239975,1493580971
23,-57,0,0,0.239975,1493580971
23,-57,0,0,0.239975,1493580971
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
23,-57,0,0,0.239975,1493580972
24,-57,0,0,0.24125,1493580972
24,-57,0,0,0.24125,1493580972
24,-56,0,0,0.233403,1493580973
24,-55,0,0,0.225694,1493580973
24,-55,0,0,0.225694,1493580973
24,-55,0,0,0.225694,1493580973
25,-54,0,0,0.219454,1493580973
24,-54,0,0,0.218125,1493580973
24,-54,0,0,0.218125,1493580973
23,-54,0,0,0.21685,1493580973
23,-54,0,0,0.21685,1493580973
23,-53,0,0,0.209419,1493580973
23,-53,0,0,0.209419,1493580973
23,-53,0,0,0.209419,1493580973
23,-54,0,0,0.21685,1493580973
22,-54,0,0,0.215629,1493580973
23,-54,0,0,0.21685,1493580973
24,-56,0,0,0.233403,1493580973
26,-60,0,0,0.268338,1493580973
25,-61,0,0,0.275357,1493580973
25,-65,0,0,0.310357,1493580973
23,-69,0,0,0.344975,1493580973
21,-71,0,0,0.362032,1493580973
17,-74,0,0,0.388117,1493580973
17,-72,0,0,0.36784,1493580973
17,-73,0,0,0.377909,1493580973
16,-75,0,0,0.397569,1493580973
15,-77,0,0,0.41784,1493580973
14,-79,0,0,0.43872,1493580973
14,-81,0,0,0.460942,1493580973
14,-82,0,0,0.472261,1493580973
14,-84,0,0,0.495317,1493580973
14,-84,0,0,0.495317,1493580973
14,-85,0,0,0.507053,1493580974
14,-86,0,0,0.518928,1493580974
14,-87,0,0,0.530942,1493580974
14,-88,0,0,0.543095,1493580974
15,-89,0,0,0.556173,1493580974
16,-89,0,0,0.557014,1493580974
16,-91,0,0,0.582014,1493580974
16,-91,0,0,0.582014,1493580974
15,-94,0,0,0.619715,1493580974
15,-94,0,0,0.619715,1493580974
15,-94,0,0,0.619715,1493580974
17,-94,0,0,0.621451,1493580974
19,-93,0,0,0.610418,1493580974
21,-93,0,0,0.612588,1493580974
23,-93,0,0,0.614975,1493580974
24,-92,0,0,0.603403,1493580974
28,-95,0,0,0.648003,1493580974
30,-96,0,0,0.664414,1493580974
30,-103,0,0,0.76115,1493580974
29,-112,0,0,0.893925,1493580974
26,-124,0.2,0,1.08612,1493580974
27,-134,0.2,0,1.26672,1493580974
29,-139,0.2,0,1.36455,1493580974
33,-143,0.2,0,1.44961,1493580974
38,-146,0.2,0,1.51945,1493580974
38,-146,0.2,0,1.51945,1493580974
43,-149,0.2,0,1.59189,1493580974
46,-151,0.2,0,1.6408,1493580974
48,-152,0.2,0,1.66694,1493580974
48,-153,0.2,0,1.68813,1493580974
48,-151,0.2,0,1.6459,1493580974
49,-152,0.2,0,1.66958,1493580974
50,-152,0.2,0,1.67226,1493580975
50,-152,0.2,0,1.67226,1493580975
51,-152,0.2,0,1.675,1493580975
50,-152,0.2,0,1.67226,1493580975
50,-152,0.2,0,1.67226,1493580975
49,-152,0.2,0,1.66958,1493580975
48,-152,0.2,0,1.66694,1493580975
46,-152,0.2,0,1.66184,1493580975
48,-152,0.2,0,1.66694,1493580975
49,-149,0.2,0,1.60687,1493580975
49,-147,0.2,0,1.56576,1493580975
47,-144,0.2,0,1.49992,1493580975
45,-141,0.2,0,1.43556,1493580975
41,-139,0.2,0,1.38734,1493580975
40,-140,0.2,0,1.40451,1493580975
37,-137,0.2,0,1.34054,1493580975
32,-135,0.2,0,1.2934,1493580975
29,-134,0.2,0,1.26976,1493580975
28,-132,0.2,0,1.23127,1493580975
27,-130,0.2,0,1.19339,1493580975
26,-129,0.2,0,1.17396,1493580975
25,-129,0.2,0,1.17258,1493580975
22,-126,0.2,0,1.11563,1493580975
19,-124,0.2,0,1.07757,1493580975
18,-120,0.2,0,1.00879,1493580975
17,-117,0,0,0.958465,1493580975
17,-113,0,0,0.894576,1493580975
17,-109,0,0,0.832909,1493580975
17,-106,0,0,0.788117,1493580975
17,-102,0,0,0.73034,1493580975
16,-101,0,0,0.715347,1493580975
14,-100,0,0,0.699761,1493580975
14,-100,0,0,0.699761,1493580976
13,-96,0,0,0.644584,1493580976
13,-94,0,0,0.618196,1493580976
13,-92,0,0,0.592362,1493580976
13,-92,0,0,0.592362,1493580976
9,-90,0,0,0.564697,1493580976
3,-90,0,0,0.562744,1493580976
-6,-91,0,0,0.576046,1493580976
-8,-88,0,0,0.539514,1493580976
-7,-86,0,0,0.51494,1493580976
-5,-86,0,0,0.514289,1493580976
20,-75,0,0,0.401476,1493580976
24,-70,0,0,0.355903,1493580976
22,-69,0,0,0.343754,1493580976
24,-64,0,0,0.300069,1493580976
23,-62,0,0,0.281294,1493580976
21,-60,0,0,0.261963,1493580976
19,-58,0,0,0.243404,1493580976
18,-56,0,0,0.226567,1493580976
18,-53,0,0,0.203859,1493580976
16,-51,0,0,0.187569,1493580976
14,-52,0,0,0.193095,1493580976
12,-52,0,0,0.191684,1493580976
11,-52,0,0,0.19106,1493580976
9,-52,0,0,0.189975,1493580976
6,-51,0,0,0.181602,1493580976
3,-49,0,0,0.16698,1493580976
3,-49,0,0,0.16698,1493580976
2,-46,0,0,0.147053,1493580976
-2,-36,0,0,0.0901085,1493580976
-5,-31,0,0,0.0674143,1493580976
-7,-23,0,0,0.0380653,1493580977
-11,-17,0,0,0.0233518,1493580977
-11,-16,0,0,0.0210601,1493580977
-15,-5,0,0,0.00783963,1493580977
-16,-1,0,0,0.00701389,1493580977
-15,0,0,0,0.00610352,1493580977
-16,0,0,0,0.00694444,1493580977
-16,3,0,0,0.00756944,1493580977
-16,3,0,0,0.00756944,1493580977
-16,5,0,0,0.00868056,1493580977
-16,4,0,0,0.00805556,1493580977
-16,4,0,0,0.00805556,1493580977
-15,6,0,0,0.00860352,1493580977
-15,10,0,0,0.013048,1493580977
-15,11,0,0,0.0145063,1493580977
-15,15,0,0,0.0217285,1493580977
-15,22,0,0,0.0397146,1493580977
-17,30,0,0,0.0703396,1493580977
-18,40,0,0,0.1199,1493580977
-18,52,0,0,0.196567,1493580977
-17,53,0,0,0.202909,1493580977
-18,62,0,0,0.275734,1493580977
-21,69,0,0,0.342588,1493580977
-21,69,0,0,0.342588,1493580977
-22,78,0,0,0.435629,1493580977
-23,77,0,0,0.426086,1493580977
-22,81,0,0,0.468754,1493580977
-22,82,0,0,0.480074,1493580977
-21,85,0,0,0.513699,1493580977
-21,85,0,0,0.513699,1493580977
-21,88,0,0,0.549741,1493580977
-20,90,0,0,0.573351,1493580977
-20,91,0,0,0.58592,1493580977
-20,90,0,0,0.573351,1493580978
-20,91,0,0,0.58592,1493580978
-19,92,0,0,0.597571,1493580978
-19,95,0,0,0.636529,1493580978
-21,99,0,0,0.692588,1493580978
-21,110,0,0,0.852241,1493580978
-21,110,0,0,0.852241,1493580978
-21,114,0,0,0.914463,1493580978
-21,118,0,0,0.978907,1493580978
-20,121,-0.2,0,1.02759,1493580978
-17,126,-0.2,0,1.11034,1493580978
-13,131,-0.2,0,1.19632,1493580978
-8,137,-0.2,0,1.30514,1493580978
-3,142,-0.2,0,1.40052,1493580978
-3,142,-0.2,0,1.40052,1493580978
-4,146,-0.2,0,1.48071,1493580978
-3,149,-0.2,0,1.54198,1493580978
-2,150,-0.2,0,1.56261,1493580978
-2,151,-0.2,0,1.58351,1493580978
-1,152,-0.2,0,1.60447,1493580978
0,151,-0.2,0,1.5834,1493580978
0,151,-0.2,0,1.5834,1493580978
7,148,-0.2,0,1.52244,1493580978
12,144,-0.2,0,1.44391,1493580978
16,141,-0.2,0,1.38757,1493580978
16,141,-0.2,0,1.38757,1493580978
12,134,-0.2,0,1.25085,1493580978
11,131,-0.2,0,1.19502,1493580978
11,132,-0.2,0,1.21328,1493580978
9,126,-0.2,0,1.1047,1493580978
9,122,-0.2,0,1.03581,1493580978
9,118,0,0,0.969142,1493580979
9,115,0,0,0.9206,1493580979
9,113,0,0,0.888933,1493580979
10,110,0,0,0.84299,1493580979
10,110,0,0,0.84299,1493580979
11,105,0,0,0.768907,1493580979
11,105,0,0,0.768907,1493580979
11,102,0,0,0.725782,1493580979
11,98,0,0,0.670227,1493580979
10,96,0,0,0.642713,1493580979
9,93,0,0,0.602822,1493580979
9,90,0,0,0.564697,1493580979
8,88,0,0,0.539514,1493580979
8,86,0,0,0.515347,1493580979
7,83,0,0,0.479732,1493580979
7,80,0,0,0.445774,1493580979
7,80,0,0,0.445774,1493580979
7,77,0,0,0.413065,1493580979
7,75,0,0,0.391954,1493580979
8,72,0,0,0.361736,1493580979
9,72,0,0,0.362197,1493580979
9,72,0,0,0.362197,1493580979
9,71,0,0,0.352267,1493580979
10,71,0,0,0.352782,1493580979
10,71,0,0,0.352782,1493580979
10,71,0,0,0.352782,1493580979
11,70,0,0,0.34356,1493580979
11,70,0,0,0.34356,1493580979
11,70,0,0,0.34356,1493580979
11,70,0,0,0.34356,1493580979
11,70,0,0,0.34356,1493580979
11,69,0,0,0.333907,1493580979
11,69,0,0,0.333907,1493580980
11,69,0,0,0.333907,1493580980
11,69,0,0,0.333907,1493580980
11,69,0,0,0.333907,1493580980
11,68,0,0,0.324393,1493580980
11,68,0,0,0.324393,1493580980
11,68,0,0,0.324393,1493580980
11,68,0,0,0.324393,1493580980
11,68,0,0,0.324393,1493580980
11,69,0,0,0.333907,1493580980
11,69,0,0,0.333907,1493580980
10,69,0,0,0.333338,1493580980
10,70,0,0,0.34299,1493580980
10,70,0,0,0.34299,1493580980
10,73,0,0,0.372782,1493580980
10,76,0,0,0.403824,1493580980
11,82,0,0,0.470227,1493580980
12,88,0,0,0.541684,1493580980
15,94,0,0,0.619715,1493580980
17,100,0,0,0.702284,1493580980
17,109,0,0,0.832909,1493580980
12,115,0,0,0.922309,1493580980
12,124,-0.2,0,1.07168,1493580980
17,136,-0.2,0,1.29228,1493580980
22,144,-0.2,0,1.45313,1493580980
17,148,-0.2,0,1.52895,1493580980
9,155,-0.2,0,1.6706,1493580980
5,165,-0.2,0,1.8913,1493580980
7,171,-0.2,0,2.03195,1493580980
12,174,-0.2,0,2.10641,1493580980
14,174,-0.2,0,2.10782,1493580980
13,174,-0.2,0,2.10708,1493580981
13,174,-0.2,0,2.10708,1493580981
11,174,-0.2,0,2.10578,1493580981
11,174,-0.2,0,2.10578,1493580981
12,174,-0.2,0,2.10641,1493580981
14,174,-0.2,0,2.10782,1493580981
18,173,-0.2,0,2.08719,1493580981
18,173,-0.2,0,2.08719,1493580981
-19,173,-0.2,0,2.0882,1493580981
-19,173,-0.2,0,2.0882,1493580981
-24,173,-0.2,0,2.09403,1493580981
-25,173,-0.2,0,2.09536,1493580981
-32,171,-0.2,0,2.0584,1493580981
-37,168,-0.2,0,1.99714,1493580981
-42,162,-0.2,0,1.87035,1493580981
-41,157,-0.2,0,1.75734,1493580981
-37,144,-0.2,0,1.47714,1493580981
-30,139,-0.2,0,1.36615,1493580981
7,132,-0.2,0,1.21133,1493580981
21,132,-0.2,0,1.22196,1493580981
23,130,-0.2,0,1.18796,1493580981
24,125,-0.2,0,1.10069,1493580981
24,125,-0.2,0,1.10069,1493580981
22,122,-0.2,0,1.04674,1493580981
15,119,0,0,0.989506,1493580981
11,117,0,0,0.953907,1493580981
13,114,0,0,0.907084,1493580981
16,110,0,0,0.847222,1493580981
17,106,0,0,0.788117,1493580981
18,102,0,0,0.731289,1493580981
19,98,0,0,0.676737,1493580981
17,94,0,0,0.621451,1493580982
15,91,0,0,0.581173,1493580982
14,88,0,0,0.543095,1493580982
13,84,0,0,0.494584,1493580982
14,81,0,0,0.460942,1493580982
14,77,0,0,0.417053,1493580982
15,72,0,0,0.366104,1493580982
